date,adjClose,Date,Mkt-RF,SMB,HML,RMW,CMA,RF,Ret,ExcessRet
2017-08-02,46.089340593,2017-08-02,-0.0008,-0.0116,0.0015,0.0004,-0.0036,0.0,0.0127900602944925,0.0127900602944925
2017-08-03,46.297212416,2017-08-03,-0.0021,-0.0034999999999999,-0.0033,0.0028,-0.0029,0.0,0.0045101930365123,0.0045101930365123
2017-08-04,46.097655466,2017-08-04,0.0025,0.0037,0.004,-0.0009,0.0004,0.0,-0.0043103448260966,-0.0043103448260966
2017-08-07,46.2556380514,2017-08-07,0.0016,-0.0011,-0.0058,0.0024,-0.0036,0.0,0.0034271284255773,0.0034271284255773
2017-08-08,45.5405589803,2017-08-08,-0.0023,-0.0008,0.0023,-0.0028,-0.0016,0.0,-0.0154592845591146,-0.0154592845591146
2017-08-09,44.8890249377,2017-08-09,-0.0014,-0.008,-0.0008,0.0019,0.0007,0.0,-0.0143066764481709,-0.0143066764481709
2017-08-10,44.3293739011,2017-08-10,-0.0149,-0.0031,0.0026,0.0032,0.0013,0.0,-0.0124674358014397,-0.0124674358014397
2017-08-11,44.4212569071,2017-08-11,0.0019,0.0017,-0.0087,0.0036,-0.0009,0.0,0.002072734124443,0.002072734124443
2017-08-14,44.4546689093,2017-08-14,0.0103,0.0032,0.0012,-0.0002,-0.0046,0.0,0.000752162467394,0.000752162467394
2017-08-15,44.3961979055,2017-08-15,-0.0011,-0.0087,-0.0003,-0.0018,-0.0026,0.0,-0.0013152950012808,-0.0013152950012808
2017-08-16,44.6885529246,2017-08-16,0.0018,-0.0014,-0.0044,0.0034999999999999,-0.0013,0.0,0.006585136405651,0.006585136405651
2017-08-17,44.3043148994,2017-08-17,-0.016,-0.0018,-0.0017,-0.0004,0.0013,0.0,-0.0085981308423278,-0.0085981308423278
2017-08-18,44.0203128809,2017-08-18,-0.0015,0.0011,0.0024,-0.003,-0.0002,0.0,-0.0064102564083174,-0.0064102564083174
2017-08-21,44.3961979055,2017-08-21,0.0006,-0.0027,-0.0022,0.0021,-0.0011,0.0,0.0085388994307464,0.0085388994307464
2017-08-22,45.4820879765,2017-08-22,0.0107,-0.0002,-0.0024,-0.0019,0.0013,0.0,0.0244590780794196,0.0244590780794196
2017-08-23,45.1730269563,2017-08-23,-0.0032,0.0011,0.0040999999999999,-0.0053,0.0009,0.0,-0.0067952249764717,-0.0067952249764717
2017-08-24,45.0560849486,2017-08-24,-0.0015,0.0058,0.0016,-0.0052,0.0011,0.0,-0.0025887573974868,-0.0025887573974868
2017-08-25,45.4069109716,2017-08-25,0.0018,0.0016,0.0056,0.0012,0.0023,0.0,0.0077864293668705,0.0077864293668705
2017-08-28,45.4403229738,2017-08-28,0.0008,0.0031,-0.0074,0.0019,-0.0019,0.0,0.0007358351732162,0.0007358351732162
2017-08-29,45.1897329574,2017-08-29,0.001,0.0009,-0.0038,0.0001,0.0009,0.0,-0.0055147058823611,-0.0055147058823611
2017-08-30,45.5405589803,2017-08-30,0.0053,0.0,-0.0032,0.0008,-0.0040999999999999,0.0,0.0077634011077409,0.0077634011077409
2017-08-31,45.8245609989,2017-08-31,0.0062,0.0040999999999999,-0.0043,-0.0034,-0.0008,0.0,0.0062362435806475,0.0062362435806475
2017-09-01,45.8830320028,2017-09-01,0.0028,0.0042,0.004,-0.001,0.0034999999999999,0.0,0.0012759752112281,0.0012759752112281
2017-09-05,46.0500920137,2017-09-05,-0.008,-0.0004,-0.0098999999999999,-0.0006,0.0054,0.0,0.0036409976326283,0.0036409976326283
2017-09-06,45.3651459689,2017-09-06,0.0028,-0.0005,0.0012,-0.0037,0.0013,0.0,-0.0148739343364662,-0.0148739343364662
2017-09-07,44.663493923,2017-09-07,-0.0007,0.0001,-0.0091,0.0001,0.0008,0.0,-0.0154667648679235,-0.0154667648679235
2017-09-08,44.680199924,2017-09-08,-0.0017,0.0013,0.0038,0.0022,-0.0013,0.0,0.0003740415165192,0.0003740415165192
2017-09-11,45.122908953,2017-09-11,0.0107,-0.0007,0.0064,-0.0037,-0.001,0.0,0.0099083940929771,0.0099083940929771
2017-09-12,44.7219649268,2017-09-12,0.0042,0.0034,0.0072,0.0009,0.0019,0.0,-0.0088855979258257,-0.0088855979258257
2017-09-13,45.3484399678,2017-09-13,0.001,0.0027,0.0032,-0.0033,0.0012,0.0,0.0140082181546674,0.0140082181546674
2017-09-14,45.5489119809,2017-09-14,-0.0013,-0.0006,-0.0006,-0.0036,0.0021,0.0,0.0044207036282251,0.0044207036282251
2017-09-15,45.6658539885,2017-09-15,0.0019,0.0025,0.0014,0.0027,-0.0002,0.0,0.0025673940938266,0.0025673940938266
2017-09-18,45.6825599896,2017-09-18,0.0024,0.0040999999999999,0.0021,-0.0049,0.0022,0.0,0.0003658313518939,0.0003658313518939
2017-09-19,45.6240889858,2017-09-19,0.0015,-0.0021,0.004,0.0002,0.0006,0.0,-0.0012799414878087,-0.0012799414878087
2017-09-20,46.0667980148,2017-09-20,0.0015,0.0027,0.0049,-0.0019,0.0031,0.0,0.0097034053466313,0.0097034053466313
2017-09-21,45.9498560071,2017-09-21,-0.0028,0.0015,0.0037,-0.0006,-0.0007,0.0,-0.0025385312793484,-0.0025385312793484
2017-09-22,46.0166800115,2017-09-22,0.0013,0.0044,0.0012,0.0039,0.0029,0.0,0.0014542810403948,0.0014542810403948
2017-09-25,45.8997380039,2017-09-25,-0.0026,0.0034999999999999,0.0059,-0.0022,0.0063,0.0,-0.0025412960598369,-0.0025412960598369
2017-09-26,46.0500920137,2017-09-26,0.0006,0.0046,0.0017,0.0058,-0.0014,0.0,0.0032757051856642,0.0032757051856642
2017-09-27,45.933150006,2017-09-27,0.0063,0.0143,0.0023,-0.0028,-0.0051,0.0,-0.0025394522048992,-0.0025394522048992
2017-09-28,45.5238529793,2017-09-28,0.0013,0.0017,-0.0005,-0.0009,-0.0018,0.0,-0.0089107110365069,-0.0089107110365069
2017-09-29,44.8639659361,2017-09-29,0.0034999999999999,-0.0014,-0.0026,-0.0011,-0.0038,0.0,-0.0144954128443401,-0.0144954128443401
2017-10-02,44.9474959415,2017-10-02,0.005,0.0088,0.0013,-0.0021,0.0026,0.0,0.0018618506780914,0.0018618506780914
2017-10-03,45.0978499514,2017-10-03,0.0026,-0.0003,-0.0005,-0.0001,-0.0008,0.0,0.0033451031420235,0.0033451031420235
2017-10-04,45.0477319481,2017-10-04,0.0005,-0.0034,-0.0045,-0.001,0.0001,0.0,-0.0011113169109837,-0.0011113169109837
2017-10-05,45.6073829847,2017-10-05,0.0055,-0.0031,0.0039,-0.0033,-0.0018,0.0,0.0124235119593762,0.0124235119593762
2017-10-06,46.0835040159,2017-10-06,-0.0008,-0.0008,-0.0025,0.0016,-0.0034,0.0,0.0104395604404603,0.0104395604404603
2017-10-09,45.9582090077,2017-10-09,-0.0023,-0.0029,0.0,0.0009,-0.0014,0.0,-0.00271886895052,-0.00271886895052
2017-10-10,46.2923290295,2017-10-10,0.0024,0.0002,0.0043,0.0012,0.0007,0.0,0.0072700836045205,0.0072700836045205
2017-10-11,46.4760950416,2017-10-11,0.0016,-0.0025,-0.0019,-0.0004,-0.0007,0.0,0.0039696860355176,0.0039696860355176
2017-10-12,46.7517440596,2017-10-12,-0.0018,-0.001,-0.0052,0.0016,0.0013,0.0,0.0059309849020936,0.0059309849020936
2017-10-13,46.5429190459,2017-10-13,0.0004,-0.0027,0.0012,0.0015,0.0002,0.0,-0.0044666785785314,-0.0044666785785314
2017-10-16,45.8663260017,2017-10-16,0.0017,-0.0026,0.0036,0.0003,-0.0009,0.0,-0.014536970565442,-0.014536970565442
2017-10-17,45.5322059798,2017-10-17,0.0001,-0.0034999999999999,-0.0031,0.0040999999999999,-0.0019,0.0,-0.0072846476059064,-0.0072846476059064
2017-10-18,46.1169160181,2017-10-18,0.0014,0.0034999999999999,0.0023,0.0029,-0.0013,0.0,0.0128416804263646,0.0128416804263646
2017-10-19,46.2756230285,2017-10-19,0.0002,-0.0034999999999999,0.0016,0.0014,0.0009,0.0,0.0034414055427667,0.0034414055427667
2017-10-20,45.5823239831,2017-10-20,0.0056999999999999,0.0,0.0027,0.0007,0.0004,0.0,-0.0149819494590708,-0.0149819494590708
2017-10-23,45.3317339667,2017-10-23,-0.0045,-0.0038,0.0017,0.0027,-0.0027,0.0,-0.0054975261132561,-0.0054975261132561
2017-10-24,45.3400869672,2017-10-24,0.002,-0.001,0.0049,-0.0001,-0.0013,0.0,0.0001842638648268,0.0001842638648268
2017-10-25,45.2398509607,2017-10-25,-0.005,0.0003,0.0015,0.0027,-0.0044,0.0,-0.002210759025948,-0.002210759025948
2017-10-26,45.8663260017,2017-10-26,0.002,0.0005,0.0028,0.001,-0.0019,0.0,0.0138478581979464,0.0138478581979464
2017-10-27,45.841267,2017-10-27,0.0081999999999999,-0.0008,-0.0098,0.0009,-0.0129,0.0,-0.0005463485716966,-0.0005463485716966
2017-10-30,46.0835040159,2017-10-30,-0.0046,-0.0078,-0.0005,-0.0059,-0.004,0.0,0.0052842565607968,0.0052842565607968
2017-10-31,45.8078549978,2017-10-31,0.0023,0.0077,-0.0025,-0.0013,0.0021,0.0,-0.0059815116924462,-0.0059815116924462
2017-11-01,46.0500920137,2017-11-01,0.0005,-0.008,0.0008,0.0,-0.0005,0.0,0.0052881108690121,0.0052881108690121
2017-11-02,45.8329139995,2017-11-02,0.0006,0.0001,0.0051,-0.0024,0.0034,0.0,-0.0047161255212127,-0.0047161255212127
2017-11-03,46.8018620629,2017-11-03,0.003,-0.0054,-0.0072,-0.0017,-0.0012,0.0,0.0211408784396858,0.0211408784396858
2017-11-06,47.2529240924,2017-11-06,0.0006,0.0016,0.0019,-0.0065,0.0007,0.0,0.0096376940920381,0.0096376940920381
2017-11-07,47.7958691279,2017-11-07,-0.002,-0.0141999999999999,-0.004,0.0046999999999999,-0.0008,0.0,0.0114901891455077,0.0114901891455077
2017-11-08,48.3722261657,2017-11-08,0.0012,-0.0005,-0.006,0.0055,-0.0003,0.0,0.0120587207287243,0.0120587207287243
2017-11-09,47.9128111356,2017-11-09,-0.0040999999999999,-0.0001,0.0022,0.0001,0.0006,0.0,-0.0094974961153588,-0.0094974961153588
2017-11-10,47.6455151181,2017-11-10,0.0001,0.0006,-0.0043,0.0023,0.0013,0.0,-0.0055788005580285,-0.0055788005580285
2017-11-13,47.3113950962,2017-11-13,0.0009,-0.0029,0.0009,0.0006,-0.0076,0.0,-0.0070126227216099,-0.0070126227216099
2017-11-14,47.5536321121,2017-11-14,-0.0022,-0.0006,0.0,0.0097,-0.0043,0.0,0.0051200564981743,0.0051200564981743
2017-11-15,47.6121031159,2017-11-15,-0.0052,0.0005,0.0023,-0.0006,0.0013,0.0,0.0012295801856347,0.0012295801856347
2017-11-16,48.065551717,2017-11-16,0.0101,0.0081,-0.0053,0.0056999999999999,0.0033,0.0,0.0095238095237295,0.0095238095237295
2017-11-17,47.8052386312,2017-11-17,-0.0014,0.0072,0.0027,-0.0016,0.0034999999999999,0.0,-0.0054157931512504,-0.0054157931512504
2017-11-20,47.7044722754,2017-11-20,0.0021,0.0062,0.0003,0.0024,-0.0001,0.0,-0.0021078517477419,-0.0021078517477419
2017-11-21,48.0823461097,2017-11-21,0.0067,0.0036,-0.0033,0.0003,-0.0063,0.0,0.0079211406452317,0.0079211406452317
2017-11-22,47.9815797539,2017-11-22,-0.0005,0.0008,-0.0008,-0.0026,0.0019,0.0,-0.0020957038071748,-0.0020957038071748
2017-11-24,47.6960750791,2017-11-24,0.0021,0.0,-0.0043,0.0002,-0.0009,0.0,-0.0059502975155125,-0.0059502975155125
2017-11-27,46.9487246069,2017-11-27,-0.0006,-0.0031,0.0001,0.0060999999999999,-0.0012,0.0,-0.0156690140847141,-0.0156690140847141
2017-11-28,47.5785143307,2017-11-28,0.0106,0.0056999999999999,0.0086,0.0032,-0.0001,0.0,0.0134144160267015,0.0134144160267015
2017-11-29,48.2922760176,2017-11-29,0.0002,0.0034,0.0148,0.0084,0.0059,0.0,0.0150017649130218,0.0150017649130218
2017-11-30,48.5525891034,2017-11-30,0.0081999999999999,-0.006,-0.0052,-0.0028,0.0006,0.0,0.0053903668923189,0.0053903668923189
2017-12-01,48.1327292876,2017-12-01,-0.0022,-0.0032,0.0038,-0.0039,0.0033,0.0,-0.0086475268065694,-0.0086475268065694
2017-12-04,49.3419255572,2017-12-04,-0.0011,-0.0014,0.0121999999999999,0.0101,0.0056,0.0,0.0251221214233432,0.0251221214233432
2017-12-05,49.8289629435,2017-12-05,-0.0042,-0.0046999999999999,-0.0022,0.002,-0.0012,0.0,0.0098706603116938,0.0098706603116938
2017-12-06,49.7785797656,2017-12-06,-0.0009,-0.0051,-0.0052,0.004,-0.0048,0.0,-0.0010111223457958,-0.0010111223457958
2017-12-07,49.6610190172,2017-12-07,0.0042,0.0029,-0.002,-0.0025,0.001,0.0,-0.0023616734136164,-0.0023616734136164
2017-12-08,49.2159676124,2017-12-08,0.0051,-0.0044,-0.0013,-0.0009,0.0008,0.0,-0.0089617855937642,-0.0089617855937642
2017-12-11,49.602238643,2017-12-11,0.0027,-0.0043,-0.0018,-0.0004,0.0007,0.0,0.0078484900193789,0.0078484900193789
2017-12-12,49.7701825693,2017-12-12,0.0007,-0.0044,0.005,0.0004,0.001,0.0,0.0033858134409765,0.0033858134409765
2017-12-13,49.9549208883,2017-12-13,0.0002,0.0062,-0.0089,0.0026,-0.0007,0.0,0.0037118272319531,0.0037118272319531
2017-12-14,50.1312620109,2017-12-14,-0.0046999999999999,-0.0076,-0.0022,-0.0019,-0.0013,0.0,0.0035300050418316,0.0035300050418316
2017-12-15,48.9472573303,2017-12-15,0.0092,0.0068,0.0004,0.0031,-0.0048,0.0,-0.0236180904510755,-0.0236180904510755
2017-12-18,48.728930226,2017-12-18,0.0066,0.0081999999999999,0.0027,0.002,0.0016,0.0,-0.0044604563403155,-0.0044604563403155
2017-12-19,48.7121358334,2017-12-19,-0.003,-0.0034,-0.0024,0.0024,0.0040999999999999,0.0,-0.0003446493186308,-0.0003446493186308
2017-12-20,48.4770143365,2017-12-20,0.0001,0.0037,0.0006,-0.0018,0.0028,0.0,-0.0048267540085726,-0.0048267540085726
2017-12-21,48.3510563918,2017-12-21,0.0024,0.0031,0.0063,-0.0069999999999999,0.0031,0.0,-0.0025983024413522,-0.0025983024413522
2017-12-22,48.1159348949,2017-12-22,-0.0007,-0.0019,-0.0021,-0.001,0.0021,0.0,-0.0048627995838343,-0.0048627995838343
2017-12-26,47.9815797539,2017-12-26,-0.0007,0.0031,-0.0007,-0.0013,0.0060999999999999,0.0,-0.0027923211155197,-0.0027923211155197
2017-12-27,48.090743306,2017-12-27,0.0005,-0.0016,-0.002,0.0007,-0.0012,0.0,0.0022751137553183,0.0022751137553183
2017-12-28,48.5441919071,2017-12-28,0.0022,0.001,0.0005,-0.0013,-0.0019,0.0,0.009429020429456,0.009429020429456
2017-12-29,48.225098447,2017-12-29,-0.0056999999999999,-0.0031,0.0001,0.0016,0.0013,0.0,-0.0065732572232463,-0.0065732572232463
2018-01-02,48.3930423734,2018-01-02,0.0085,0.0032,-0.0021,-0.0051,0.0022,0.0001,0.0034825004366672,0.0033825004366672
2018-01-03,49.2999395756,2018-01-03,0.0059,-0.0046999999999999,-0.0019,-0.0070999999999999,-0.0007,0.0001,0.018740239458441,0.018640239458441
2018-01-04,49.4846778946,2018-01-04,0.0042,-0.0022,0.0024,-0.0002,0.003,0.0001,0.0037472321587068,0.0036472321587068
2018-01-05,50.0556872441,2018-01-05,0.0066,-0.0037,-0.0025,0.0039,-0.0038,0.0001,0.0115391142025058,0.0114391142025058
2018-01-08,49.8037713546,2018-01-08,0.0019,-0.002,0.0004,-0.0006,0.0004,0.0001,-0.0050327126320633,-0.0051327126320633
2018-01-09,49.6946078025,2018-01-09,0.0015,-0.0037,-0.0004,-0.0013,-0.0006,0.0001,-0.0021918732082106,-0.0022918732082106
2018-01-10,50.2320283667,2018-01-10,-0.0007,0.0013,0.0056999999999999,-0.0037,-0.0002,0.0001,0.0108144643446197,0.0107144643446197
2018-01-11,50.3831779004,2018-01-11,0.0086,0.0113,0.003,-0.0022,0.0048,0.0001,0.0030090270812197,0.0029090270812197
2018-01-12,50.7190657531,2018-01-12,0.0066,-0.0032,0.0016,-0.001,0.0013,0.0001,0.0066666666672752,0.0065666666672752
2018-01-16,50.8534208942,2018-01-16,-0.0049,-0.01,0.0001,0.0049,-0.0034999999999999,0.0001,0.0026490066231512,0.0025490066231512
2018-01-17,50.9373928573,2018-01-17,0.0095,-0.0005,-0.0009,-0.0008,-0.0004,0.0001,0.0016512549524387,0.0015512549524387
2018-01-18,51.298472299,2018-01-18,-0.0018,-0.0044,-0.0025,0.0031,-0.003,0.0001,0.0070886910665324,0.0069886910665324
2018-01-19,51.4412246364,2018-01-19,0.0056999999999999,0.0093,-0.0005,0.0009,0.0012,0.0001,0.002782779505946,0.002682779505946
2018-01-22,51.5671825811,2018-01-22,0.0077,-0.0034999999999999,-0.0016,-0.0058,0.0019,0.0001,0.0024485798227065,0.0023485798227065
2018-01-23,51.802304078,2018-01-23,0.0022,0.0007,-0.0036,-0.004,-0.0028,0.0001,0.0045595179944186,0.0044595179944186
2018-01-24,51.0801451947,2018-01-24,-0.0013,-0.0075,0.0044,0.0002,0.0013,0.0001,-0.0139406710985794,-0.0140406710985794
2018-01-25,50.8450236979,2018-01-25,0.0007,0.001,-0.0054,0.0019,-0.0018,0.0001,-0.0046029919434215,-0.0047029919434215
2018-01-26,48.6953414408,2018-01-26,0.0111,-0.0060999999999999,-0.0051,0.0029,-0.0018,0.0001,-0.0422791081753155,-0.0423791081753155
2018-01-29,47.8808133981,2018-01-29,-0.0062,-0.0003,-0.0028,0.0015,-0.0031,0.0001,-0.0167270218998307,-0.0168270218998307
2018-01-30,48.0235657354,2018-01-30,-0.0106,0.0013,-0.0021,0.0040999999999999,-0.0036,0.0001,0.0029814100297982,0.0028814100297982
2018-01-31,47.7044722754,2018-01-31,-0.0007,-0.0067,0.0011,0.0009,-0.0006,0.0001,-0.0066445182716781,-0.0067445182716781
2018-02-01,47.0242993737,2018-02-01,0.0003,0.0012,0.0053,-0.0055,-0.0001,0.0001,-0.0142580531605784,-0.0143580531605784
2018-02-02,46.8311638585,2018-02-02,-0.0213,0.0001,-0.0029,0.0072,-0.0042,0.0001,-0.0041071428553388,-0.0042071428553388
2018-02-05,45.9242666563,2018-02-05,-0.0403,0.0066,-0.0059,0.0019,-0.0014,0.0001,-0.0193652501342947,-0.0194652501342947
2018-02-06,46.6968087174,2018-02-06,0.0167,-0.0048,-0.0019,0.0003,-0.0015,0.0001,0.0168220881322234,0.0167220881322234
2018-02-07,45.9830470305,2018-02-07,-0.0038,0.0059,0.0021,0.0032,0.003,0.0001,-0.0152850206792405,-0.0153850206792405
2018-02-08,45.4004487482,2018-02-08,-0.0366999999999999,0.008,0.0052,0.0040999999999999,0.0004,0.0001,-0.0126698494319781,-0.0127698494319781
2018-02-09,46.0843684709,2018-02-09,0.0137,-0.0054,0.0015,0.0017,-0.0044,0.0001,0.015064162173664,0.014964162173664
2018-02-12,46.7598447401,2018-02-12,0.0136,-0.0046,-0.003,-0.0024,-0.0018,0.0001,0.0146573836555128,0.0145573836555128
2018-02-13,47.0047048877,2018-02-13,0.0031,0.0011,-0.0024,0.0019,-0.0004,0.0001,0.0052365474898596,0.0051365474898596
2018-02-14,47.2748953954,2018-02-14,0.0152,0.0029,0.0048,-0.0068,-0.0009,0.0001,0.0057481587927319,0.0056481587927319
2018-02-15,47.773059144,2018-02-15,0.0121999999999999,-0.0017,-0.0063,0.0021,-0.0033,0.0001,0.0105375959995983,0.0104375959995983
2018-02-16,47.6886246104,2018-02-16,0.0003,0.0036,0.0015,0.0004,0.0008,0.0001,-0.0017674089772123,-0.0018674089772123
2018-02-20,47.2580084887,2018-02-20,-0.0062,-0.003,-0.0024,-0.0027,-0.0053,0.0001,-0.0090297450433513,-0.0091297450433513
2018-02-21,47.3677733825,2018-02-21,-0.0044,0.0081999999999999,0.0023,0.001,-0.0028,0.0001,0.0023226728613889,0.0022226728613889
2018-02-22,46.7767316469,2018-02-22,0.0001,-0.0005,-0.0040999999999999,0.001,0.0048,0.0001,-0.0124777183598493,-0.0125777183598493
2018-02-23,47.4015471959,2018-02-23,0.0154,-0.0037,-0.0014,-0.0017,-0.0014,0.0001,0.0133574007204373,0.0132574007204373
2018-02-26,48.2712228926,2018-02-26,0.0112,-0.0046999999999999,-0.0006,-0.0018,-0.0025,0.0001,0.0183469896690464,0.0182469896690464
2018-02-27,47.7646156907,2018-02-27,-0.0125,-0.0019,0.0003,-0.001,-0.0009,0.0001,-0.0104950148668735,-0.0105950148668735
2018-02-28,48.2121187191,2018-02-28,-0.0111,-0.0043,-0.0031,0.0021,-0.0027,0.0001,0.0093689234578544,0.0092689234578544
2018-03-01,47.426877556,2018-03-01,-0.0118999999999999,0.0095,-0.0003,-0.0025,0.0004,0.0001,-0.0162872154131012,-0.0163872154131012
2018-03-02,48.0685800118,2018-03-02,0.0069999999999999,0.0111,-0.0048,-0.0045,-0.0039,0.0001,0.0135303542815421,0.0134303542815421
2018-03-05,48.119240732,2018-03-05,0.0107,-0.0040999999999999,0.0022,-0.0056,0.0007,0.0001,0.0010539258739818,0.0009539258739818
2018-03-06,48.1530145455,2018-03-06,0.0036,0.0069,0.0013,0.0021,-0.0006,0.0001,0.0007018775231326,0.0006018775231326
2018-03-07,48.1530145455,2018-03-07,0.0005,0.0076,-0.0044,-0.0007,-0.0040999999999999,0.0001,0.0,-0.0001
2018-03-08,48.5245264936,2018-03-08,0.0037,-0.0058,-0.0034999999999999,0.0003,-0.0017,0.0001,0.0077152375942934,0.0076152375942934
2018-03-09,49.3604283768,2018-03-09,0.0171,-0.0018,0.0027,-0.0024,-0.0003,0.0001,0.0172263789799216,0.0171263789799216
2018-03-12,50.1541129932,2018-03-12,-0.0009,0.0044,-0.0008,-0.0031,-0.0024,0.0001,0.0160793705099415,0.0159793705099415
2018-03-13,49.8585921254,2018-03-13,-0.0067,0.0009,0.0003,0.0046,0.0005,0.0001,-0.0058922558921552,-0.0059922558921552
2018-03-14,49.6728361514,2018-03-14,-0.0053,0.0014,-0.0056999999999999,-0.0013,-0.0043,0.0001,-0.0037256562225584,-0.0038256562225584
2018-03-15,50.1287826331,2018-03-15,-0.0017,-0.0039,0.0031,0.0012,-0.0013,0.0001,0.009178990309921,0.009078990309921
2018-03-16,49.8163748586,2018-03-16,0.0025,0.0046999999999999,0.0017,0.0007,0.0032,0.0001,-0.0062321037553726,-0.0063321037553726
2018-03-19,49.225333123,2018-03-19,-0.0137,0.0042,0.0040999999999999,0.003,0.001,0.0001,-0.0118644067794501,-0.0119644067794501
2018-03-20,49.5292974441,2018-03-20,0.0014,-0.0012,-0.0036,-0.0004,-0.0012,0.0001,0.0061749571169074,0.0060749571169074
2018-03-21,49.3688718302,2018-03-21,-0.0007,0.0069,0.0044,-0.0112,0.0081999999999999,0.0001,-0.0032390044312876,-0.0033390044312876
2018-03-22,48.7778300946,2018-03-22,-0.0254,0.004,-0.0049,0.0022,0.0004,0.0001,-0.0119719514278722,-0.0120719514278722
2018-03-23,47.5450859032,2018-03-23,-0.021,0.001,-0.0023,0.0009,0.0075,0.0001,-0.0252726328540898,-0.0253726328540898
2018-03-26,48.8031604547,2018-03-26,0.0266999999999999,-0.0063,0.0003,-0.0002,-0.006,0.0001,0.0264606641801299,0.0263606641801299
2018-03-27,48.5160830402,2018-03-27,-0.0187,-0.0022,0.0037,0.0081,0.0055,0.0001,-0.0058823529424179,-0.0059823529424179
2018-03-28,48.8875949883,2018-03-28,-0.0034999999999999,0.0019,0.0064,0.0077,0.0005,0.0001,0.0076575008702199,0.0075575008702199
2018-03-29,48.879151535,2018-03-29,0.0141,-0.0031,-0.0022,-0.0036,-0.0015,0.0001,-0.0001727115703282,-0.0002727115703282
2018-04-02,47.4859817296,2018-04-02,-0.023,-0.0007,0.0038,0.0014,-0.001,0.0001,-0.0285023320096384,-0.0286023320096384
2018-04-03,48.972029522,2018-04-03,0.0125,-0.0002,0.0018,0.0025,0.0016,0.0001,0.0312944523472635,0.0311944523472635
2018-04-04,49.6728361514,2018-04-04,0.0116999999999999,0.0034,-0.0032,0.0007,-0.0014,0.0001,0.014310344828269,0.014210344828269
2018-04-05,49.9345832057,2018-04-05,0.0075,0.0005,0.0046,0.0011,0.0026,0.0001,0.0052694203629164,0.0051694203629164
2018-04-06,49.2591069364,2018-04-06,-0.0219,0.0037,-0.0006,0.0013,0.0001,0.0001,-0.0135272235379926,-0.0136272235379926
2018-04-09,49.5630712576,2018-04-09,0.003,-0.0023,-0.0051,-0.0075,-0.0029,0.0001,0.0061707233464962,0.0060707233464962
2018-04-10,50.1625564466,2018-04-10,0.0177,0.0033,-0.0012,-0.0092,0.004,0.0001,0.0120954003411981,0.0119954003411981
2018-04-11,50.1709998999,2018-04-11,-0.0049,0.0079,-0.003,-0.0065,0.0028,0.0001,0.0001683218300285,6.83218300285727e-05
2018-04-12,50.1794433533,2018-04-12,0.0084,-0.0016,0.0019,-0.0022,0.0002,0.0001,0.0001682935045512,6.829350455127567e-05
2018-04-13,50.0190177394,2018-04-13,-0.0037,-0.0011,-0.0025,-0.0008,0.0018,0.0001,-0.0031970385317049,-0.0032970385317049
2018-04-16,50.1794433533,2018-04-16,0.0081999999999999,0.0014,-0.0002,0.0081999999999999,0.0003,0.0001,0.0032072923689909,0.0031072923689909
2018-04-17,50.5171814879,2018-04-17,0.0109,0.0,-0.0118,-0.0031,-0.0046999999999999,0.0001,0.0067306074366364,0.0066306074366364
2018-04-18,50.2385475269,2018-04-18,0.0013,0.0021,0.0002,-0.0028,0.0042,0.0001,-0.0055156276101179,-0.0056156276101179
2018-04-19,50.0021308326,2018-04-19,-0.0049,-0.003,0.0108,-0.0048,0.001,0.0001,-0.0047058823540511,-0.0048058823540511
2018-04-20,48.972029522,2018-04-20,-0.0081,0.0011,0.0058,-0.0055,0.003,0.0001,-0.0206011482600338,-0.0207011482600338
2018-04-23,49.1071247758,2018-04-23,-0.0005,-0.0006,0.0019,0.003,0.0007,0.0001,0.0027586206885568,0.0026586206885568
2018-04-24,48.811603908,2018-04-24,-0.013,0.0064,0.0102,0.0004,0.002,0.0001,-0.0060178817055408,-0.0061178817055408
2018-04-25,48.7271693744,2018-04-25,0.0011,-0.0028,0.0006,0.0040999999999999,0.0021,0.0001,-0.0017298045308886,-0.0018298045308886
2018-04-26,50.1372260865,2018-04-26,0.0095,-0.0056,-0.0085,-0.0058,-0.0051,0.0001,0.0289377924103428,0.0288377924103428
2018-04-27,49.2759938432,2018-04-27,0.0001,-0.0026,0.0004,0.0053,0.0011,0.0001,-0.017177500841673,-0.017277500841673
2018-04-30,48.6089610273,2018-04-30,-0.0081,-0.0007,-0.0009,-0.004,-0.0003,0.0001,-0.0135366689512655,-0.0136366689512655
2018-05-01,49.0817944157,2018-05-01,0.0025,0.0025,-0.0053,-0.0002,-0.0102,0.0001,0.0097272885165031,0.0096272885165031
2018-05-02,47.8743805844,2018-05-02,-0.0062,0.0125,-0.0034999999999999,0.0004,-0.0004,0.0001,-0.0246000344052983,-0.0247000344052983
2018-05-03,47.3931037426,2018-05-03,-0.0025,-0.0060999999999999,-0.0015,0.0004,-0.0012,0.0001,-0.0100529100517872,-0.0101529100517872
2018-05-04,48.7018390143,2018-05-04,0.013,-0.0003,-0.002,-0.004,0.0007,0.0001,0.0276144664170543,0.0275144664170543
2018-05-07,48.5076395869,2018-05-07,0.0040999999999999,0.0038,-0.0033,-0.0055,-0.0032,0.0001,-0.0039875173367268,-0.0040875173367268
